epochs,test_name,train_loss,test_loss,train_metric,test_metric
1,test_1_adaptative_5/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,test_1_adaptative_5/,0.00312813061329307,0.011651527230604563,2.116490885278795e-5,0.00028581975238291875
3,test_1_adaptative_5/,0.002827205893831941,0.01049026948597077,2.707297572470036e-5,0.0003652176077228719
4,test_1_adaptative_5/,0.0019767087645578513,0.007518440166176848,7.105715069987252e-6,0.0001054450417345961
5,test_1_adaptative_5/,0.0007036390702341364,0.0015186793246650884,1.130500739836539e-6,4.863913459670961e-6
6,test_1_adaptative_5/,0.0005618823114355114,0.0006311383781800572,8.228924070244229e-7,9.97482308474393e-7
7,test_1_adaptative_5/,0.0005617419485297459,0.0006437118787615702,8.191459010575112e-7,9.86204845379047e-7
8,test_1_adaptative_5/,0.0005612657421778846,0.0005852281710554386,8.253722905573456e-7,9.142717511711845e-7
9,test_1_adaptative_5/,0.0005605133063029786,0.000603413713832459,8.243295680034962e-7,9.642945277796883e-7
10,test_1_adaptative_5/,0.0005605037988644552,0.000607256275966264,8.236590395793182e-7,9.667951644850615e-7
11,test_1_adaptative_5/,0.0005604833091135202,0.0006100288076048272,8.236953245160729e-7,9.743415407959813e-7
12,test_1_adaptative_5/,0.0005604793078277036,0.0006105850528177321,8.237052078712779e-7,9.758530941723265e-7
13,test_1_adaptative_5/,0.0005604772314728153,0.0006108773726386862,8.237108452138916e-7,9.766374661661147e-7
14,test_1_adaptative_5/,0.0005604771807016193,0.0006111224213158377,8.237160911286837e-7,9.773016490277567e-7
15,test_1_adaptative_5/,0.0005604764066964809,0.0006105277848856064,8.237394143948966e-7,9.761107635444031e-7
16,test_1_adaptative_5/,0.0005604758478667149,0.0006101938534787889,8.237645704388872e-7,9.755799644079372e-7
17,test_1_adaptative_5/,0.0005604752275373927,0.0006092445313037615,8.238377121325164e-7,9.740712364070018e-7
18,test_1_adaptative_5/,0.0005604740730792294,0.0006084946275239006,8.238862539990421e-7,9.727509914338776e-7
19,test_1_adaptative_5/,0.0005604719065256343,0.0006055299729589336,8.241127526476891e-7,9.676725697377888e-7
20,test_1_adaptative_5/,0.0005604718652282744,0.0006054970699904272,8.241156661286266e-7,9.676175593033324e-7
21,test_1_adaptative_5/,0.0005604718652282744,0.0006054970699904272,8.241156661286266e-7,9.676175593033324e-7
22,test_1_adaptative_5/,0.0005604718652283089,0.0006054970699904207,8.241156661286065e-7,9.676175593033237e-7
1,simple_tanh/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,simple_tanh/,0.010978296078140512,0.031005285432182762,0.00033196503576631166,0.0016559466693601371
3,simple_tanh/,0.0024668796800506,0.00768644714599273,1.527087066704665e-5,0.0002332673344036201
4,simple_tanh/,0.0023667393135609503,0.006828502090171361,1.1454841076939636e-5,0.0001675115347097849
5,simple_tanh/,0.0020730606361004365,0.006295450008993784,9.80069800052145e-6,0.00014627314810899207
6,simple_tanh/,0.0011616701686596091,0.0015425714016769558,8.938259749047881e-7,2.4704171647203034e-6
7,simple_tanh/,0.001146591977388051,0.0012591095073499438,8.190165773160026e-7,1.0422137807904454e-6
8,simple_tanh/,0.0011457591664656504,0.001209214358766407,8.197064782927706e-7,9.55506181297888e-7
9,simple_tanh/,0.0011457001495134432,0.001210742601212776,8.195225220453128e-7,9.558865838323174e-7
10,simple_tanh/,0.0011456346407375953,0.0012126031758178265,8.196716806432157e-7,9.61801775693046e-7
11,simple_tanh/,0.0011455609868453957,0.0012159724044327406,8.2022651107463e-7,9.74525430304552e-7
12,simple_tanh/,0.0011454818596420818,0.0012219072257616567,8.212643256171831e-7,9.95326276045225e-7
13,simple_tanh/,0.0011454733708434956,0.001222816540222386,8.214858174138553e-7,9.991163310363813e-7
14,simple_tanh/,0.001145452672269669,0.0012234599427129328,8.220018616116819e-7,1.005191297955372e-6
15,simple_tanh/,0.0011454505049181495,0.0012235373491976942,8.220577354999512e-7,1.0058637418172937e-6
16,simple_tanh/,0.0011454484180713005,0.0012236152696058259,8.221134598110737e-7,1.0065365763023255e-6
17,simple_tanh/,0.0011454461983630615,0.0012236982896710723,8.221697688777651e-7,1.0072179629445267e-6
18,simple_tanh/,0.0011454460076754807,0.0012237061392853534,8.22175354726802e-7,1.0072849972346222e-6
19,simple_tanh/,0.0011454459812269596,0.001223707253178762,8.221760207899776e-7,1.0072933296691238e-6
20,simple_tanh/,0.0011454459812269596,0.001223707253178762,8.221760207899776e-7,1.0072933296691238e-6
1,simple_abs/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,simple_abs/,0.010978296078140512,0.031005285432182762,0.00033196503576631166,0.0016559466693601371
3,simple_abs/,0.0024668796800506,0.00768644714599273,1.527087066704665e-5,0.0002332673344036201
4,simple_abs/,0.0023667393135609503,0.006828502090171361,1.1454841076939636e-5,0.0001675115347097849
5,simple_abs/,0.0020730606361004365,0.006295450008993784,9.80069800052145e-6,0.00014627314810899207
6,simple_abs/,0.0011616701686596091,0.0015425714016769558,8.938259749047881e-7,2.4704171647203034e-6
7,simple_abs/,0.001146591977388051,0.0012591095073499438,8.190165773160026e-7,1.0422137807904454e-6
8,simple_abs/,0.0011457591664656504,0.001209214358766407,8.197064782927706e-7,9.55506181297888e-7
9,simple_abs/,0.0011457001495134432,0.001210742601212776,8.195225220453128e-7,9.558865838323174e-7
10,simple_abs/,0.0011456346407375953,0.0012126031758178265,8.196716806432157e-7,9.61801775693046e-7
11,simple_abs/,0.0011455609868453957,0.0012159724044327406,8.2022651107463e-7,9.74525430304552e-7
12,simple_abs/,0.0011454818596420818,0.0012219072257616567,8.212643256171831e-7,9.95326276045225e-7
13,simple_abs/,0.0011454733708434956,0.001222816540222386,8.214858174138553e-7,9.991163310363813e-7
14,simple_abs/,0.001145452672269669,0.0012234599427129328,8.220018616116819e-7,1.005191297955372e-6
15,simple_abs/,0.0011454505049181495,0.0012235373491976942,8.220577354999512e-7,1.0058637418172937e-6
16,simple_abs/,0.0011454484180713005,0.0012236152696058259,8.221134598110737e-7,1.0065365763023255e-6
17,simple_abs/,0.0011454461983630615,0.0012236982896710723,8.221697688777651e-7,1.0072179629445267e-6
18,simple_abs/,0.0011454460076754807,0.0012237061392853534,8.22175354726802e-7,1.0072849972346222e-6
19,simple_abs/,0.0011454459812269596,0.001223707253178762,8.221760207899776e-7,1.0072933296691238e-6
20,simple_abs/,0.0011454459812269596,0.001223707253178762,8.221760207899776e-7,1.0072933296691238e-6
1,simple_relu/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,simple_relu/,0.010978296078140512,0.031005285432182762,0.00033196503576631166,0.0016559466693601371
3,simple_relu/,0.0024668796800506,0.00768644714599273,1.527087066704665e-5,0.0002332673344036201
4,simple_relu/,0.0023667393135609503,0.006828502090171361,1.1454841076939636e-5,0.0001675115347097849
5,simple_relu/,0.0020730606361004365,0.006295450008993784,9.80069800052145e-6,0.00014627314810899207
6,simple_relu/,0.0011616701686596091,0.0015425714016769558,8.938259749047881e-7,2.4704171647203034e-6
7,simple_relu/,0.001146591977388051,0.0012591095073499438,8.190165773160026e-7,1.0422137807904454e-6
8,simple_relu/,0.0011457591664656504,0.001209214358766407,8.197064782927706e-7,9.55506181297888e-7
9,simple_relu/,0.0011457001495134432,0.001210742601212776,8.195225220453128e-7,9.558865838323174e-7
10,simple_relu/,0.0011456346407375953,0.0012126031758178265,8.196716806432157e-7,9.61801775693046e-7
11,simple_relu/,0.0011455609868453957,0.0012159724044327406,8.2022651107463e-7,9.74525430304552e-7
12,simple_relu/,0.0011454818596420818,0.0012219072257616567,8.212643256171831e-7,9.95326276045225e-7
13,simple_relu/,0.0011454733708434956,0.001222816540222386,8.214858174138553e-7,9.991163310363813e-7
14,simple_relu/,0.001145452672269669,0.0012234599427129328,8.220018616116819e-7,1.005191297955372e-6
15,simple_relu/,0.0011454505049181495,0.0012235373491976942,8.220577354999512e-7,1.0058637418172937e-6
16,simple_relu/,0.0011454484180713005,0.0012236152696058259,8.221134598110737e-7,1.0065365763023255e-6
17,simple_relu/,0.0011454461983630615,0.0012236982896710723,8.221697688777651e-7,1.0072179629445267e-6
18,simple_relu/,0.0011454460076754807,0.0012237061392853534,8.22175354726802e-7,1.0072849972346222e-6
19,simple_relu/,0.0011454459812269596,0.001223707253178762,8.221760207899776e-7,1.0072933296691238e-6
20,simple_relu/,0.0011454459812269596,0.001223707253178762,8.221760207899776e-7,1.0072933296691238e-6
1,simple_leaky_relu/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,simple_leaky_relu/,0.010978296078140512,0.031005285432182762,0.00033196503576631166,0.0016559466693601371
3,simple_leaky_relu/,0.0024668796800506,0.00768644714599273,1.527087066704665e-5,0.0002332673344036201
4,simple_leaky_relu/,0.0023667393135609503,0.006828502090171361,1.1454841076939636e-5,0.0001675115347097849
5,simple_leaky_relu/,0.0020730606361004365,0.006295450008993784,9.80069800052145e-6,0.00014627314810899207
6,simple_leaky_relu/,0.0011616701686596091,0.0015425714016769558,8.938259749047881e-7,2.4704171647203034e-6
7,simple_leaky_relu/,0.001146591977388051,0.0012591095073499438,8.190165773160026e-7,1.0422137807904454e-6
8,simple_leaky_relu/,0.0011457591664656504,0.001209214358766407,8.197064782927706e-7,9.55506181297888e-7
9,simple_leaky_relu/,0.0011457001495134432,0.001210742601212776,8.195225220453128e-7,9.558865838323174e-7
10,simple_leaky_relu/,0.0011456346407375953,0.0012126031758178265,8.196716806432157e-7,9.61801775693046e-7
11,simple_leaky_relu/,0.0011455609868453957,0.0012159724044327406,8.2022651107463e-7,9.74525430304552e-7
12,simple_leaky_relu/,0.0011454818596420818,0.0012219072257616567,8.212643256171831e-7,9.95326276045225e-7
13,simple_leaky_relu/,0.0011454733708434956,0.001222816540222386,8.214858174138553e-7,9.991163310363813e-7
14,simple_leaky_relu/,0.001145452672269669,0.0012234599427129328,8.220018616116819e-7,1.005191297955372e-6
15,simple_leaky_relu/,0.0011454505049181495,0.0012235373491976942,8.220577354999512e-7,1.0058637418172937e-6
16,simple_leaky_relu/,0.0011454484180713005,0.0012236152696058259,8.221134598110737e-7,1.0065365763023255e-6
17,simple_leaky_relu/,0.0011454461983630615,0.0012236982896710723,8.221697688777651e-7,1.0072179629445267e-6
18,simple_leaky_relu/,0.0011454460076754807,0.0012237061392853534,8.22175354726802e-7,1.0072849972346222e-6
19,simple_leaky_relu/,0.0011454459812269596,0.001223707253178762,8.221760207899776e-7,1.0072933296691238e-6
20,simple_leaky_relu/,0.0011454459812269596,0.001223707253178762,8.221760207899776e-7,1.0072933296691238e-6
1,simple_sigmoid/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,simple_sigmoid/,0.010978296078140512,0.031005285432182762,0.00033196503576631166,0.0016559466693601371
3,simple_sigmoid/,0.0024668796800506,0.00768644714599273,1.527087066704665e-5,0.0002332673344036201
4,simple_sigmoid/,0.0023667393135609503,0.006828502090171361,1.1454841076939636e-5,0.0001675115347097849
5,simple_sigmoid/,0.0020730606361004365,0.006295450008993784,9.80069800052145e-6,0.00014627314810899207
6,simple_sigmoid/,0.0011616701686596091,0.0015425714016769558,8.938259749047881e-7,2.4704171647203034e-6
7,simple_sigmoid/,0.001146591977388051,0.0012591095073499438,8.190165773160026e-7,1.0422137807904454e-6
8,simple_sigmoid/,0.0011457591664656504,0.001209214358766407,8.197064782927706e-7,9.55506181297888e-7
9,simple_sigmoid/,0.0011457001495134432,0.001210742601212776,8.195225220453128e-7,9.558865838323174e-7
10,simple_sigmoid/,0.0011456346407375953,0.0012126031758178265,8.196716806432157e-7,9.61801775693046e-7
11,simple_sigmoid/,0.0011455609868453957,0.0012159724044327406,8.2022651107463e-7,9.74525430304552e-7
12,simple_sigmoid/,0.0011454818596420818,0.0012219072257616567,8.212643256171831e-7,9.95326276045225e-7
13,simple_sigmoid/,0.0011454733708434956,0.001222816540222386,8.214858174138553e-7,9.991163310363813e-7
14,simple_sigmoid/,0.001145452672269669,0.0012234599427129328,8.220018616116819e-7,1.005191297955372e-6
15,simple_sigmoid/,0.0011454505049181495,0.0012235373491976942,8.220577354999512e-7,1.0058637418172937e-6
16,simple_sigmoid/,0.0011454484180713005,0.0012236152696058259,8.221134598110737e-7,1.0065365763023255e-6
17,simple_sigmoid/,0.0011454461983630615,0.0012236982896710723,8.221697688777651e-7,1.0072179629445267e-6
18,simple_sigmoid/,0.0011454460076754807,0.0012237061392853534,8.22175354726802e-7,1.0072849972346222e-6
19,simple_sigmoid/,0.0011454459812269596,0.001223707253178762,8.221760207899776e-7,1.0072933296691238e-6
20,simple_sigmoid/,0.0011454459812269596,0.001223707253178762,8.221760207899776e-7,1.0072933296691238e-6
1,test_1_no_input_cos/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,test_1_no_input_cos/,0.0029934832857690242,0.011279676509686476,3.387285797419976e-5,0.0004503000150354109
3,test_1_no_input_cos/,0.0023088397676071103,0.00848178591375513,2.3928877778868558e-5,0.00034032352712746105
4,test_1_no_input_cos/,0.002289464634847999,0.008417695753580952,1.9064950332110046e-5,0.00027048290489245324
5,test_1_no_input_cos/,0.0006051481453922789,0.001072145980301653,8.70415827820955e-7,2.263657363511881e-6
6,test_1_no_input_cos/,0.0005787100612474594,0.0006170512838868085,8.214026360091773e-7,9.178925977946568e-7
7,test_1_no_input_cos/,0.0005784256778660027,0.0006200321922662945,8.222947199990648e-7,9.366428391283554e-7
8,test_1_no_input_cos/,0.0005782305936198999,0.0006219911699473856,8.240244029292346e-7,9.631178520999144e-7
9,test_1_no_input_cos/,0.0005782208798306803,0.0006221661691345012,8.241215564789586e-7,9.64754751286233e-7
10,test_1_no_input_cos/,0.0005782136110636719,0.0006222975068159903,8.241950900436127e-7,9.659958255279465e-7
11,test_1_no_input_cos/,0.0005782135107810463,0.0006222995965909595,8.241965336033414e-7,9.66018866538558e-7
12,test_1_no_input_cos/,0.0005781989737556473,0.0006231255107379991,8.241234977234483e-7,9.674449028718153e-7
13,test_1_no_input_cos/,0.0005781965437102503,0.0006269228092844674,8.238322834894778e-7,9.738996783813361e-7
14,test_1_no_input_cos/,0.0005781965437102503,0.0006269228092844674,8.238322834894778e-7,9.738996783813361e-7
1,test_3_cos/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,test_3_cos/,0.002993483286678519,0.01127967651059597,3.387285797419976e-5,0.0004503000150354109
3,test_3_cos/,0.0023088397694260997,0.008481785915574119,2.3928877778868558e-5,0.00034032352712746105
4,test_3_cos/,0.0022894646366669884,0.008417695755399942,1.9064950332110046e-5,0.00027048290489245324
5,test_3_cos/,0.0006051481453922789,0.001072145980301653,8.70415827820955e-7,2.263657363511881e-6
6,test_3_cos/,0.00057871005942847,0.000617051282067819,8.214026360091773e-7,9.178925977946568e-7
7,test_3_cos/,0.0005784256796849921,0.0006200321940852839,8.222947199990648e-7,9.366428391283554e-7
8,test_3_cos/,0.0005782305954388893,0.000621991171766375,8.240244029292346e-7,9.631178520999144e-7
9,test_3_cos/,0.0005782208780116909,0.0006221661673155118,8.241215564789586e-7,9.64754751286233e-7
10,test_3_cos/,0.0005782136110636719,0.0006222975068159903,8.241950900436127e-7,9.659958255279465e-7
11,test_3_cos/,0.0005782135071430675,0.0006222995929529806,8.241965336033414e-7,9.66018866538558e-7
12,test_3_cos/,0.0005781989737556473,0.0006231255107379991,8.241234977234483e-7,9.674449028718153e-7
13,test_3_cos/,0.0005781965437102503,0.0006269228092844674,8.238322834894778e-7,9.738996783813361e-7
14,test_3_cos/,0.0005781965437102503,0.0006269228092844674,8.238322834894778e-7,9.738996783813361e-7
1,LSTM/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,LSTM/,0.011056917715906379,0.031119377683219294,0.00032155381251091036,0.0016368692167740677
3,LSTM/,0.002518669844329242,0.008110176932586848,9.035097403407865e-6,0.00013854457350089314
4,LSTM/,0.0017798872909392193,0.0045218093578862015,5.991665493126822e-6,8.618275116056417e-5
5,LSTM/,0.0014810446612461082,0.0035530216378938774,3.593374612459653e-6,4.776785403221977e-5
6,LSTM/,0.0012383197934473953,0.0022700751764554244,1.1046797441904452e-6,6.472210141458102e-6
7,LSTM/,0.001202377407132808,0.001610602597719117,1.0391646087167505e-6,4.41383986604766e-6
8,LSTM/,0.0011684222242489592,0.00163614971208474,9.252873805709746e-7,3.0002541132480013e-6
9,LSTM/,0.0011684222242489592,0.00163614971208474,9.252873805709746e-7,3.0002541132480013e-6
1,LSTM_2/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,LSTM_2/,0.010978296815886803,0.031005281290266203,0.00033196641489953,0.0016559491900350646
3,LSTM_2/,0.0024666541563237217,0.007685524433903744,1.5267252327213985e-5,0.00023321235556460432
4,LSTM_2/,0.002366575067545702,0.006827838843943853,1.145168101825835e-5,0.00016746421748814393
5,LSTM_2/,0.002073203999978912,0.006296119108205061,9.803606328241071e-6,0.0001463191412979384
6,LSTM_2/,0.0011617061105245832,0.0015429514307257303,8.941166440611345e-7,2.4751119232106228e-6
7,LSTM_2/,0.00114658711213134,0.0012589467356726755,8.18999929731811e-7,1.0417059470716437e-6
8,LSTM_2/,0.0011457571721261725,0.0012090817489766635,8.197027003603248e-7,9.551828340747794e-7
9,LSTM_2/,0.001145698862934693,0.0012106337259794753,8.195291740604668e-7,9.557442643992433e-7
10,LSTM_2/,0.0011456338527892416,0.001212617321272068,8.196875540831426e-7,9.620005642617177e-7
11,LSTM_2/,0.0011455591847080045,0.0012160144056065543,8.202480767515505e-7,9.748083738618778e-7
12,LSTM_2/,0.001145480208633905,0.0012219872733153893,8.212985930625144e-7,9.958121699965127e-7
13,LSTM_2/,0.0011454722862535452,0.001222862950758017,8.215253208271467e-7,9.99576701015918e-7
14,LSTM_2/,0.0011454529031259205,0.0012235528205530883,8.220340461003872e-7,1.005665733287293e-6
15,LSTM_2/,0.0011454473921988129,0.001223521158509963,8.220977890054654e-7,1.006216774182651e-6
16,LSTM_2/,0.001145447333991152,0.001223521100302302,8.220977890054654e-7,1.006216774182651e-6
17,LSTM_2/,0.0011454469265375256,0.0012235206928486756,8.220977890054654e-7,1.006216774182651e-6
18,LSTM_2/,0.0011454468683298647,0.0012235206346410147,8.220977890054654e-7,1.006216774182651e-6
19,LSTM_2/,0.0011454468683298647,0.0012235206346410147,8.220977890054654e-7,1.006216774182651e-6
1,LSTM_3/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,LSTM_3/,0.0029934757430279575,0.011279652068677986,3.3872300713266486e-5,0.00045029355554774127
3,LSTM_3/,0.002308854104288376,0.008481840351716695,2.3928804439399732e-5,0.0003403218467023963
4,LSTM_3/,0.002289481842763552,0.008417762537676165,1.9065350768536336e-5,0.0002704882501137501
5,LSTM_3/,0.0006051372949445634,0.0010720127846765139,8.703914247081396e-7,2.2631478178984336e-6
6,LSTM_3/,0.0005787104913866877,0.000617047158780903,8.214028682504081e-7,9.178807405017405e-7
7,LSTM_3/,0.0005784247170664593,0.0006200690982156629,8.222979375042143e-7,9.367815541437767e-7
8,LSTM_3/,0.0005782308398412359,0.0006219701190398786,8.240277787414148e-7,9.630988247268262e-7
9,LSTM_3/,0.0005782195528289865,0.0006222302877601882,8.241197049944592e-7,9.649125637978875e-7
10,LSTM_3/,0.0005782133200858731,0.0006223600098128445,8.241946887712584e-7,9.661670495070885e-7
11,LSTM_3/,0.0005782048146822481,0.0006230256696586826,8.24062323485853e-7,9.664380057176907e-7
12,LSTM_3/,0.0005782038764864057,0.0006252576520172224,8.238744885006956e-7,9.701241490499547e-7
13,LSTM_3/,0.0005782028157539892,0.0006251130110382361,8.238973145902571e-7,9.70023382749323e-7
14,LSTM_3/,0.0005782028157539892,0.0006251130110382361,8.238973145902571e-7,9.70023382749323e-7
1,GRU_3/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,GRU_3/,0.0029934757402994734,0.011279652065949502,3.3872300713266486e-5,0.00045029355554774127
3,GRU_3/,0.002308854095193429,0.008481840342621748,2.3928804439399732e-5,0.0003403218467023963
4,GRU_3/,0.002289481839125573,0.008417762534038186,1.9065350768536336e-5,0.0002704882501137501
5,GRU_3/,0.0006051697914988151,0.0010724466350322238,8.70478095860578e-7,2.2648961383373612e-6
6,GRU_3/,0.0005787104859297195,0.0006170471533239348,8.214028682504081e-7,9.178807405017405e-7
7,GRU_3/,0.000578425987830248,0.0006200778076018729,8.222884315959436e-7,9.366932188505272e-7
8,GRU_3/,0.0005782317186123696,0.0006219703683940794,8.240139689580094e-7,9.629369473919209e-7
9,GRU_3/,0.0005782195473720183,0.00062223028230322,8.241197049944592e-7,9.649125637978875e-7
10,GRU_3/,0.0005782133146289049,0.0006223600043558763,8.241946887712584e-7,9.661670495070885e-7
11,GRU_3/,0.0005782048110442693,0.0006230256660207038,8.24062323485853e-7,9.664380057176907e-7
12,GRU_3/,0.0005782030619231444,0.0006241210883063355,8.239740949372253e-7,9.683428826297544e-7
13,GRU_3/,0.0005782018601495002,0.0006241195436349449,8.239881518096982e-7,9.685089797431545e-7
14,GRU_3/,0.0005782018601495002,0.0006241195436349449,8.239881518096982e-7,9.685089797431545e-7
1,GRU_2/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,GRU_2/,0.010978296815886803,0.031005281290266203,0.00033196641489953,0.0016559491900350646
3,GRU_2/,0.0024666541563237217,0.007685524433903744,1.5267252327213985e-5,0.00023321235556460432
4,GRU_2/,0.002366575067545702,0.006827838843943853,1.145168101825835e-5,0.00016746421748814393
5,GRU_2/,0.002073203999978912,0.006296119108205061,9.803606328241071e-6,0.0001463191412979384
6,GRU_2/,0.0011617061105245832,0.0015429514307257303,8.941166440611345e-7,2.4751119232106228e-6
7,GRU_2/,0.00114658711213134,0.0012589467356726755,8.18999929731811e-7,1.0417059470716437e-6
8,GRU_2/,0.0011457571721261725,0.0012090817489766635,8.197027003603248e-7,9.551828340747794e-7
9,GRU_2/,0.001145698862934693,0.0012106337259794753,8.195291740604668e-7,9.557442643992433e-7
10,GRU_2/,0.0011456338527892416,0.001212617321272068,8.196875540831426e-7,9.620005642617177e-7
11,GRU_2/,0.0011455591847080045,0.0012160144056065543,8.202480767515505e-7,9.748083738618778e-7
12,GRU_2/,0.001145480208633905,0.0012219872733153893,8.212985930625144e-7,9.958121699965127e-7
13,GRU_2/,0.0011454722862535452,0.001222862950758017,8.215253208271467e-7,9.99576701015918e-7
14,GRU_2/,0.0011454529031259205,0.0012235528205530883,8.220340461003872e-7,1.005665733287293e-6
15,GRU_2/,0.0011454473921988129,0.001223521158509963,8.220977890054654e-7,1.006216774182651e-6
16,GRU_2/,0.001145447333991152,0.001223521100302302,8.220977890054654e-7,1.006216774182651e-6
17,GRU_2/,0.0011454469265375256,0.0012235206928486756,8.220977890054654e-7,1.006216774182651e-6
18,GRU_2/,0.0011454468683298647,0.0012235206346410147,8.220977890054654e-7,1.006216774182651e-6
19,GRU_2/,0.0011454468683298647,0.0012235206346410147,8.220977890054654e-7,1.006216774182651e-6
1,GRU/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,GRU/,0.011056917308452752,0.031119377275765667,0.00032155381251091036,0.0016368692167740677
3,GRU/,0.002518668330930058,0.008110175419187664,9.035097403407865e-6,0.00013854457350089314
4,GRU/,0.0017798852536710873,0.0045218073206180695,5.991665493126822e-6,8.618275116056417e-5
5,GRU/,0.0014810422165243498,0.003553019193172119,3.593374612459653e-6,4.776785403221977e-5
6,GRU/,0.0012382584335946653,0.00226968015251336,1.1045709956842382e-6,6.470075150174694e-6
7,GRU/,0.0012023386508882349,0.0016103070610192776,1.0389488368181257e-6,4.409897259841198e-6
8,GRU/,0.0011684234795579468,0.0016362336422206384,9.253547368835324e-7,3.001330151447965e-6
9,GRU/,0.0011684234213502859,0.0016362335840129775,9.253547368835324e-7,3.001330151447965e-6
10,GRU/,0.0011684234213502859,0.0016362335840129775,9.253547368835324e-7,3.001330151447965e-6
1,test_1_custom_af/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,test_1_custom_af/,0.010978281355683763,0.03100525529709401,0.00033196715211347797,0.001655950581783729
3,test_1_custom_af/,0.0024666418378304416,0.0076854737105309595,1.5267023594973677e-5,0.0002332089063048195
4,test_1_custom_af/,0.002366580680444892,0.00682786567583886,1.1451948326387777e-5,0.0001674683534027329
5,test_1_custom_af/,0.002073227845045295,0.00629621593780657,9.803649982004242e-6,0.0001463197510867496
6,test_1_custom_af/,0.0011617119663413426,0.0015430192852030065,8.94103890139912e-7,2.475045078743307e-6
7,test_1_custom_af/,0.0011465874514260004,0.0012589735396137378,8.190025885318494e-7,1.0417938724364345e-6
8,test_1_custom_af/,0.0011457578218998284,0.0012091530025290045,8.197006777608734e-7,9.55304706787895e-7
9,test_1_custom_af/,0.0011456987003388315,0.0012106950009682861,8.195260115997141e-7,9.558320908551305e-7
10,test_1_custom_af/,0.0011456327752031126,0.0012125943009110795,8.196871024717202e-7,9.619520931707735e-7
11,test_1_custom_af/,0.0011455592590232516,0.0012160036899307512,8.202529544074894e-7,9.748338836658494e-7
12,test_1_custom_af/,0.0011454798953184034,0.0012219733831730258,8.213036530247757e-7,9.95837040139115e-7
13,test_1_custom_af/,0.0011454721165252695,0.0012228599136817518,8.215176097137232e-7,9.994983877952734e-7
14,test_1_custom_af/,0.0011454514748789415,0.0012235022686894865,8.220328334562538e-7,1.0055630037797615e-6
15,test_1_custom_af/,0.0011454493206837966,0.0012235770717816856,8.220879336733045e-7,1.006224243651396e-6
16,test_1_custom_af/,0.0011454472207704412,0.0012236562736105765,8.221435242872338e-7,1.006893764911824e-6
17,test_1_custom_af/,0.0011454468592621493,0.0012236704377746196,8.221531545071978e-7,1.0070102804572545e-6
18,test_1_custom_af/,0.0011454465700596757,0.001223680832442367,8.221599680178405e-7,1.0070935390574642e-6
19,test_1_custom_af/,0.0011454463794421791,0.0012236886830707533,8.221655452700625e-7,1.0071604281149372e-6
20,test_1_custom_af/,0.0011454461305781026,0.001223696474932133,8.221711273767775e-7,1.0072273991120231e-6
21,test_1_custom_af/,0.0011454459535036937,0.0012237043244444326,8.221767143362222e-7,1.0072944520449034e-6
22,test_1_custom_af/,0.0011454428359968531,0.0012232208486407019,8.222038774674299e-7,1.0066583576577946e-6
23,test_1_custom_af/,0.0011454425769049305,0.0012228646605934217,8.222266399248974e-7,1.0062132333211636e-6
24,test_1_custom_af/,0.0011454420972911896,0.0012229895819650563,8.222190136586869e-7,1.0063733251903454e-6
25,test_1_custom_af/,0.001145441979525361,0.0012230977154206834,8.22212716374776e-7,1.0065142709162808e-6
26,test_1_custom_af/,0.0011454418200291926,0.0012230643707766995,8.222150751330733e-7,1.0064749378352444e-6
27,test_1_custom_af/,0.0011454417667325616,0.0012230694648917573,8.222147837040473e-7,1.0064816658263176e-6
28,test_1_custom_af/,0.0011454417667325616,0.0012230694648917573,8.222147837040473e-7,1.0064816658263176e-6
1,test_1_cos/,0.01768915397165906,0.03529422341960665,0.0007183578911917138,0.002013564154197812
2,test_1_cos/,0.0029934832857690242,0.011279676509686476,3.387285797419976e-5,0.0004503000150354109
3,test_1_cos/,0.0023088397676071103,0.00848178591375513,2.3928877778868558e-5,0.00034032352712746105
4,test_1_cos/,0.002289464634847999,0.008417695753580952,1.9064950332110046e-5,0.00027048290489245324
5,test_1_cos/,0.0006051481453922789,0.001072145980301653,8.70415827820955e-7,2.263657363511881e-6
6,test_1_cos/,0.0005787100612474594,0.0006170512838868085,8.214026360091773e-7,9.178925977946568e-7
